as_of_year,respondent_id,agency_name,agency_abbr,agency_code,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,preapproval_name,preapproval,action_taken_name,action_taken,msamd_name,msamd,state_name,state_abbr,state_code,county_name,county_code,census_tract_number,applicant_ethnicity_name,applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_race_name_2,applicant_race_2,applicant_race_name_3,applicant_race_3,applicant_race_name_4,applicant_race_4,applicant_race_name_5,applicant_race_5,co_applicant_race_name_1,co_applicant_race_1,co_applicant_race_name_2,co_applicant_race_2,co_applicant_race_name_3,co_applicant_race_3,co_applicant_race_name_4,co_applicant_race_4,co_applicant_race_name_5,co_applicant_race_5,applicant_sex_name,applicant_sex,co_applicant_sex_name,co_applicant_sex,applicant_income_000s,purchaser_type_name,purchaser_type,denial_reason_name_1,denial_reason_1,denial_reason_name_2,denial_reason_2,denial_reason_name_3,denial_reason_3,rate_spread,hoepa_status_name,hoepa_status,lien_status_name,lien_status,edit_status_name,edit_status,sequence_number,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units,application_date_indicator
2016,5222209998,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,118,Not applicable,3,Loan originated,1,Salt Lake City - UT,41620.0,Utah,UT,49.0,Salt Lake County,35.0,1126.16,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,22.0,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,3883,4533.0,10.369999885559082,72800.0,155.9499969482422,1216.0,1341.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,130,Not applicable,3,Loan purchased by the institution,6,"Minneapolis, St. Paul, Bloomington - MN, WI",33460.0,Minnesota,MN,27.0,Hennepin County,53.0,78.01,Not applicable,4,Not applicable,4,Not applicable,7,,,,,,,,,Not applicable,7,,,,,,,,,Not applicable,4,Not applicable,4,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,20572,1693.0,75.55000305175781,85200.0,43.43000030517578,62.0,335.0,2
2016,7811300008,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,323,Not applicable,3,Loan originated,1,,,Utah,UT,49.0,Wasatch County,51.0,9405.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,35063,8614.0,19.989999771118164,64100.0,113.41999816894533,1914.0,3895.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,92,Not applicable,3,Loan originated,1,,,Missouri,MO,29.0,Phelps County,161.0,8910.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,546836,5409.0,7.639999866485596,48200.0,136.52999877929688,1815.0,2323.0,0
2016,0003212149,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,540,Not applicable,3,Loan originated,1,"Washington, Arlington, Alexandria - DC, VA, MD, WV",47894.0,Virginia,VA,51.0,Loudoun County,107.0,6110.09,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,219.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,433,5410.0,36.45000076293945,105700.0,162.5,1265.0,1573.0,0
2016,13-6131491,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,207,Not applicable,3,Loan originated,1,Columbus - OH,18140.0,Ohio,OH,39.0,Union County,159.0,503.03,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,110.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,113699,6648.0,8.109999656677246,69100.0,133.39999389648438,1874.0,1963.0,0
2016,20-1832276,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,13,Not applicable,3,Application approved but not accepted,2,"Harrisburg, Carlisle - PA",25420.0,Pennsylvania,PA,42.0,Cumberland County,41.0,125.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,12.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,965,3742.0,5.159999847412109,72500.0,99.97000122070312,1381.0,1711.0,0
2016,05-0402708,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,56,Not applicable,3,Loan originated,1,"Atlanta, Sandy Springs, Roswell - GA",12060.0,Georgia,GA,13.0,Coweta County,77.0,1704.05,"Information not provided by applicant in mail, Internet, or telephone application",3,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,37.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,6001,7075.0,23.31999969482422,67200.0,119.23999786376952,2306.0,2541.0,0
2016,0000006694,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,44,Not applicable,3,Loan originated,1,"Harrisburg, Carlisle - PA",25420.0,Pennsylvania,PA,42.0,Cumberland County,41.0,118.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,25.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,1939,7739.0,9.789999961853027,72500.0,122.8499984741211,2283.0,2666.0,0
2016,47-0912342,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,237,Not applicable,3,Application withdrawn by applicant,4,"Portland, Vancouver, Hillsboro - OR, WA",38900.0,Oregon,OR,41.0,Clackamas County,5.0,218.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,109.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,72118,4300.0,21.8799991607666,73300.0,82.44999694824219,923.0,1268.0,0
2016,26-0707492,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,315,Not applicable,3,Application denied by financial institution,3,"Los Angeles, Long Beach, Glendale - CA",31084.0,California,CA,6.0,Los Angeles County,37.0,6008.01,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Black or African American,3,,,,,,,,,Black or African American,3,,,,,,,,,Female,2,Male,1,121.0,Loan was not originated or was not sold in calendar year covered by register,0,Debt-to-income ratio,1.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,5542,3245.0,98.8000030517578,62400.0,121.94000244140624,927.0,1256.0,0
2016,0000027237,Federal Deposit Insurance Corporation,FDIC,3,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,251,Not applicable,3,Application denied by financial institution,3,"Kansas City - MO, KS",28140.0,Kansas,KS,20.0,Johnson County,91.0,536.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,American Indian or Alaska Native,1,,,,,,,,,Female,2,Male,1,104.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,1229,7102.0,26.61000061035156,72500.0,105.0500030517578,1695.0,2280.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,242,Not applicable,3,Loan purchased by the institution,6,"Lexington, Fayette - KY",30460.0,Kentucky,KY,21.0,Fayette County,67.0,39.12,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,138.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,840721,4215.0,27.829999923706055,66100.0,105.12000274658205,829.0,1418.0,2
2016,20-4866754,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,479,Not applicable,3,Application denied by financial institution,3,"Seattle, Bellevue, Everett - WA",42644.0,Washington,WA,53.0,Snohomish County,61.0,519.26,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,,Loan was not originated or was not sold in calendar year covered by register,0,Credit application incomplete,7.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,1660,4611.0,27.799999237060547,90300.0,141.02999877929688,1260.0,1392.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,194,Not applicable,3,Loan purchased by the institution,6,"Phoenix, Mesa, Scottsdale - AZ",38060.0,Arizona,AZ,4.0,Maricopa County,13.0,4225.08,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,43.0,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,892916,3670.0,21.799999237060547,62900.0,123.47000122070312,1006.0,1163.0,2
2016,0000619877,Consumer Financial Protection Bureau,CFPB,9,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,168,Not applicable,3,Loan originated,1,,,New Mexico,NM,35.0,Curry County,9.0,6.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,130.0,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,46059,4178.0,26.280000686645508,50700.0,124.25,789.0,1395.0,0
2016,7015500006,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,244,Preapproval was not requested,2,Loan originated,1,Pittsburgh - PA,38300.0,Pennsylvania,PA,42.0,Westmoreland County,129.0,8023.04,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,125.0,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,2444,6623.0,3.0199999809265137,70600.0,143.11000061035156,2174.0,2397.0,0
2016,0000060153,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,250,Not applicable,3,Application denied by financial institution,3,"New York, Jersey City, White Plains - NY, NJ",35614.0,New York,NY,36.0,Queens County,81.0,942.01,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,160.0,Loan was not originated or was not sold in calendar year covered by register,0,Credit history,3.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,1187,3380.0,77.19000244140625,72600.0,75.6500015258789,299.0,673.0,0
2016,0000030788,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,156,Not applicable,3,Loan originated,1,Missoula - MT,33540.0,Montana,MT,30.0,Missoula County,63.0,15.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,104.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,1.98,Not a HOEPA loan,2,Secured by a first lien,1,,,3486,6539.0,5.809999942779541,61600.0,112.8499984741211,2008.0,2482.0,0
2016,26-3943038,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,113,Not applicable,3,Loan originated,1,,,South Carolina,SC,45.0,Orangeburg County,75.0,119.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,25.0,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,6301,4352.0,40.5099983215332,44200.0,106.56999969482422,1349.0,1954.0,0
2016,0000005658,Office of the Comptroller of the Currency,OCC,1,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,121,Not applicable,3,Loan originated,1,,,Wisconsin,WI,55.0,Marinette County,75.0,9611.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,68.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,2.04,Not a HOEPA loan,2,Secured by a first lien,1,,,70,5461.0,3.549999952316284,60200.0,112.2699966430664,1433.0,1898.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,155,Not applicable,3,Loan purchased by the institution,6,"Denver, Aurora, Lakewood - CO",19740.0,Colorado,CO,8.0,Denver County,31.0,45.04,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,64.0,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,1063980,3705.0,87.4800033569336,80100.0,32.11000061035156,588.0,1033.0,2
2016,26-0707492,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,293,Not applicable,3,Loan originated,1,"Sacramento, Roseville, Arden-Arcade - CA",40900.0,California,CA,6.0,Sacramento County,67.0,91.08,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,7069,3693.0,41.189998626708984,69900.0,81.56999969482422,910.0,1301.0,0
2016,0000480228,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,895,Not applicable,3,Loan originated,1,"Anaheim, Santa Ana, Irvine - CA",11244.0,California,CA,6.0,Orange County,59.0,636.03,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,202.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,30293,6223.0,23.690000534057617,85000.0,105.33000183105467,1323.0,1594.0,0
2016,26-0595342,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,111,Preapproval was not requested,2,Application denied by financial institution,3,,,Virginia,VA,51.0,King George County,99.0,403.0,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,34.0,Loan was not originated or was not sold in calendar year covered by register,0,Credit application incomplete,7.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,3787,7589.0,21.950000762939453,52300.0,177.02000427246094,2274.0,2896.0,0
2016,26-4599244,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,190,Not applicable,3,Application denied by financial institution,3,Colorado Springs - CO,17820.0,Colorado,CO,8.0,El Paso County,41.0,40.09,Not Hispanic or Latino,2,No co-applicant,5,Black or African American,3,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,66.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,339658,1602.0,57.43000030517578,71600.0,59.68000030517578,241.0,364.0,0
2016,51-0517525,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,260,Not applicable,3,Loan originated,1,Wilmington - NC,48900.0,North Carolina,NC,37.0,New Hanover County,129.0,121.01,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,83.0,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,9785,8130.0,22.020000457763672,60500.0,103.08000183105467,2263.0,2873.0,0
2016,0000012437,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,162,Not applicable,3,Loan originated,1,"Atlanta, Sandy Springs, Roswell - GA",12060.0,Georgia,GA,13.0,Fulton County,121.0,116.19,Not Hispanic or Latino,2,No co-applicant,5,Asian,2,White,5.0,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,62.0,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,7415,7503.0,52.93000030517578,67200.0,174.97000122070312,1140.0,1211.0,0
